Time,Latitude,Longitude,Altitude
0.0,51.5194978685948,5.86063219732358,0.0
0.1,51.5194978671517,5.8606321974047,0.0
0.2,51.519497866558,5.86063219750042,0.0
0.3,51.5194978796854,5.8606321693586,0.0
0.4,51.5194978801435,5.86063217031764,0.0
0.5,51.5194978805347,5.86063217134462,0.0
0.6,51.5194978775574,5.86063219486905,0.0
0.7,51.5194978779146,5.86063219467525,0.0
0.8,51.519497878263,5.86063219393328,0.0
0.9,51.5194978603714,5.86063217983552,0.0
1.0,51.5194978607546,5.8606321783226,0.0
1.1,51.5194978611812,5.86063217707703,0.0
1.2,51.5194978753701,5.86063217078808,0.0
1.3,51.5194978756682,5.86063217266883,0.0
1.4,51.5194978763429,5.86063217634479,0.0
1.5,51.5194978767644,5.86063217946427,0.0
1.6,51.5194977783145,5.86063219702791,0.0
1.7,51.5194977773428,5.86063219766647,0.0
1.8,51.5194977761726,5.86063219918133,0.0
1.9,51.5194977653452,5.86063218234405,0.0
2.0,51.5194977666257,5.86063217782819,0.0
2.1,51.5194977672381,5.86063217264037,0.0
2.2,51.5194977743264,5.86063227822217,0.0
2.3,51.5194977736766,5.86063227571801,0.0
2.4,51.519497774431,5.86063217120353,0.0
2.5,51.5194977780604,5.86063217166353,0.0
2.6,51.5194977782784,5.86063216762914,0.0
2.7,51.519497777409,5.86063216459161,0.0
2.8,51.5194977663198,5.8606321732715,0.0
3.0,51.5194977647384,5.86063216839783,0.0
3.1,51.5194977682727,5.86063217823184,0.0
3.2,51.5194977657266,5.86063217700432,0.0
3.3,51.5194977630436,5.86063217674529,0.0
3.4,51.5194977646549,5.86063218697035,0.0
3.5,51.5194977624043,5.86063218540208,0.0
3.6,51.5194977602605,5.86063228382174,0.0
3.7,51.5194977659441,5.86063228604681,0.0
3.8,51.5194977641823,5.86063218574763,0.0
3.9,51.5194977619791,5.86063218487557,0.0
4.0,51.5194977553102,5.8606322751444,0.0
4.1,51.5194977529453,5.86063227425161,0.0
4.2,51.5194977514805,5.86063217219057,0.0
4.3,51.5194977726829,5.8606321648651,0.0
4.4,51.519497769632,5.86063216425284,0.0
4.5,51.5194977675538,5.86063216382496,0.0
4.6,51.5194977655484,5.86063216341857,0.0
4.7,51.5194977504419,5.86063218115915,0.0
4.8,51.5194976493479,5.86063228091291,0.0
4.9,51.5194976488911,5.86063228172015,0.0
5.0,51.5194976643783,5.8606322903322,0.0
5.1,51.5194976632157,5.8606322920897,0.0
5.2,51.5194976615866,5.86063229253158,0.0
5.3,51.5194976727596,5.86063229867652,0.0
5.4,51.5194976713429,5.86063229882193,0.0
5.5,51.519497670129,5.86063229865524,0.0
5.6,51.5194976759572,5.86063229872366,0.0
5.7,51.5194976750061,5.86063229967295,0.0
5.8,51.5194976746174,5.86063230067307,0.0
5.9,51.5194976744415,5.86063229845043,0.0
6.0,51.5194976728104,5.86063229870135,0.0
6.2,51.5194976650145,5.86063229968835,0.0
6.3,51.5194976615796,5.86063230356242,0.0
6.4,51.5194977585804,5.86063230558524,0.0
6.5,51.5194977611093,5.86063229959222,0.0
6.6,51.5194976586617,5.86063230026969,0.0
6.7,51.5194976570679,5.86063229968446,0.0
6.8,51.5194977542039,5.86063229245313,0.0
6.9,51.5194977519512,5.86063229241595,0.0
7.0,51.5194977496306,5.86063239283421,0.0
7.1,51.5194977544878,5.86063239021639,0.0
7.2,51.5194977524123,5.8606323911685,0.0
7.3,51.5194977518605,5.86063239052927,0.0
7.4,51.5194977597741,5.86063239028655,0.0
7.5,51.5194977573206,5.86063239149492,0.0
7.6,51.5194977553437,5.86063239190486,0.0
7.7,51.5194977535916,5.86063239257622,0.0
7.8,51.5194977654319,5.86063227966518,0.0
7.9,51.5194977635239,5.86063227956386,0.0
8.0,51.5194976614387,5.86063227844866,0.0
8.1,51.5194976571369,5.86063227318436,0.0
8.3,51.5194976550661,5.8606322713057,0.0
8.4,51.5194976686696,5.86063218250516,0.0
8.6,51.5194976648819,5.86063217711815,0.0
8.7,51.5194976686672,5.86063216543971,0.0
8.8,51.5194976645693,5.86063216318144,0.0
8.9,51.5194976600404,5.86063216158569,0.0
9.0,51.5194976583176,5.86063217719831,0.0
9.1,51.5194976536207,5.86063217695827,0.0
9.2,51.5194976513256,5.8606321737686,0.0
9.3,51.519497665739,5.86063217991681,0.0
9.4,51.5194976640712,5.86063217529812,0.0
9.5,51.5194976621758,5.86063217162213,0.0
9.6,51.5194976602318,5.86063217783685,0.0
9.7,51.5194976577129,5.86063217603831,0.0
9.8,51.5194976552573,5.86063217307082,0.0
9.9,51.5194976647044,5.86063216438226,0.0
