UTC_Time,Time,Latitude,Longitude,Altitude
30-Jun-2023 13:09:15,9.187226,0,0,0.689999997615814
30-Jun-2023 13:09:15,9.217251,0,0,0.719999969005585
30-Jun-2023 13:09:15,9.227268,0,0,0.719999969005585
30-Jun-2023 13:09:15,9.267563,0,0,0.719999969005585
30-Jun-2023 13:09:15,9.307214,0,0,0.719999969005585
30-Jun-2023 13:09:15,9.317534,0,0,0.599999964237213
30-Jun-2023 13:09:15,9.346911,0,0,0.599999964237213
30-Jun-2023 13:09:15,9.387005,0,0,0.599999964237213
30-Jun-2023 13:09:15,9.418715,0,0,0.729999959468842
30-Jun-2023 13:09:15,9.428722,0,0,0.729999959468842
30-Jun-2023 13:09:15,9.468707,0,0,0.729999959468842
30-Jun-2023 13:09:15,9.508683,0,0,0.729999959468842
30-Jun-2023 13:09:15,9.519215,0,0,0.819999992847443
30-Jun-2023 13:09:15,9.548945,0,0,0.819999992847443
30-Jun-2023 13:09:15,9.589032,0,0,0.819999992847443
30-Jun-2023 13:09:15,9.619287,0,0,0.819999992847443
30-Jun-2023 13:09:15,9.629539,0,0,0.819999992847443
30-Jun-2023 13:09:15,9.669282,0,0,0.819999992847443
30-Jun-2023 13:09:15,9.709667,0,0,0.819999992847443
30-Jun-2023 13:09:15,9.720636,0,0,0.799999952316284
30-Jun-2023 13:09:15,9.750627,0,0,0.799999952316284
30-Jun-2023 13:09:15,9.79052,0,0,0.799999952316284
30-Jun-2023 13:09:15,9.821616,0,0,0.75
30-Jun-2023 13:09:15,9.831631,0,0,0.75
30-Jun-2023 13:09:15,9.871237,0,0,0.75
30-Jun-2023 13:09:15,9.911573,0,0,0.75
30-Jun-2023 13:09:15,9.921565,0,0,0.689999997615814
30-Jun-2023 13:09:15,9.951603,0,0,0.689999997615814
30-Jun-2023 13:09:15,9.991457,0,0,0.689999997615814
30-Jun-2023 13:09:16,10.02243,0,0,0.799999952316284
30-Jun-2023 13:09:16,10.032555,0,0,0.799999952316284
30-Jun-2023 13:09:16,10.072229,0,0,0.799999952316284
30-Jun-2023 13:09:16,10.112202,0,0,0.799999952316284
30-Jun-2023 13:09:16,10.122082,0,0,1.02999997138977
30-Jun-2023 13:09:16,10.152243,0,0,1.02999997138977
30-Jun-2023 13:09:16,10.192286,0,0,1.02999997138977
30-Jun-2023 13:09:16,10.223733,0,0,1
30-Jun-2023 13:09:16,10.23398,0,0,1
30-Jun-2023 13:09:16,10.273696,0,0,1
30-Jun-2023 13:09:16,10.313679,0,0,1
30-Jun-2023 13:09:16,10.324041,0,0,0.849999964237213
30-Jun-2023 13:09:16,10.354019,0,0,0.849999964237213
30-Jun-2023 13:09:16,10.394037,0,0,0.849999964237213
30-Jun-2023 13:09:16,10.426301,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.436015,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.476025,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.516242,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.526642,0,0,0.469999998807907
30-Jun-2023 13:09:16,10.556485,0,0,0.469999998807907
30-Jun-2023 13:09:16,10.59664,0,0,0.469999998807907
30-Jun-2023 13:09:16,10.627488,0,0,0.449999988079071
30-Jun-2023 13:09:16,10.637278,0,0,0.449999988079071
30-Jun-2023 13:09:16,10.677216,0,0,0.449999988079071
30-Jun-2023 13:09:16,10.717941,0,0,0.449999988079071
30-Jun-2023 13:09:16,10.728287,0,0,0.659999966621399
30-Jun-2023 13:09:16,10.758554,0,0,0.659999966621399
30-Jun-2023 13:09:16,10.798551,0,0,0.659999966621399
30-Jun-2023 13:09:16,10.82943,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.839277,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.87922,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.919355,0,0,0.539999961853027
30-Jun-2023 13:09:16,10.930264,0,0,0.370000004768372
30-Jun-2023 13:09:16,10.960038,0,0,0.370000004768372
30-Jun-2023 13:09:17,11.000283,0,0,0.370000004768372
30-Jun-2023 13:09:17,11.031018,0,0,0.439999997615814
30-Jun-2023 13:09:17,11.041039,0,0,0.439999997615814
30-Jun-2023 13:09:17,11.080697,0,0,0.439999997615814
30-Jun-2023 13:09:17,11.120946,0,0,0.439999997615814
30-Jun-2023 13:09:17,11.131488,0,0,0.219999998807907
30-Jun-2023 13:09:17,11.1612,0,0,0.219999998807907
30-Jun-2023 13:09:17,11.201564,0,0,0.219999998807907
30-Jun-2023 13:09:17,11.232577,0,0,0.370000004768372
30-Jun-2023 13:09:17,11.242494,0,0,0.370000004768372
30-Jun-2023 13:09:17,11.282581,0,0,0.370000004768372
30-Jun-2023 13:09:17,11.322564,0,0,0.370000004768372
30-Jun-2023 13:09:17,11.332955,0,0,0.159999996423721
30-Jun-2023 13:09:17,11.363033,0,0,0.159999996423721
30-Jun-2023 13:09:17,11.403283,0,0,0.159999996423721
