time_millisecond_,latitude,longitude,height_above_takeoff_feet_,height_above_ground_at_drone_location_feet_,ground_elevation_at_drone_location_feet_,altitude_above_seaLevel_feet_,height_sonar_feet_,speed_mph_,distance_feet_,mileage_feet_,satellites,gpslevel,max_altitude_feet_,max_ascent_feet_,max_speed_mph_,max_distance_feet_,xSpeed_mph_,ySpeed_mph_,zSpeed_mph_,compass_heading_degrees_,pitch_degrees_,roll_degrees_,isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator_percent_,rc_aileron_percent_,rc_throttle_percent_,rc_rudder_percent_,gimbal_heading_degrees_,gimbal_pitch_degrees_,altitude_feet_,ascent_feet_,flycStateRaw,flycState
0,51.5194978685948,5.86063219732358,0,0,95.7433101504,95.7433101504,0,0,0,0,17,5,95.7433101504,0,0,0,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
100,51.5194978671517,5.8606321974047,0,0,95.7433101504,95.7433101504,0,0,0.0005268700956,0.0005268700956,17,5,95.7433101504,0,0,0.0005268700956,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
200,51.519497866558,5.86063219750042,0,0,95.7433101504,95.7433101504,0,0,0.00074423886896,0.00074456367212,17,5,95.7433101504,0,0,0.00074423886896,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
300,51.5194978796854,5.8606321693586,0,0,95.7433101504,95.7433101504,0,0,0.0075286419732,0.0087294622216,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
400,51.5194978801435,5.86063217031764,0,0,95.7433101504,95.7433101504,0,0,0.0074393375084,0.0090039044876,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
500,51.5194978805347,5.86063217134462,0,0,95.7433101504,95.7433101504,0,0,0.0073322836992,0.0092772968848,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
600,51.5194978775574,5.86063219486905,0,0,95.7433101504,95.7433101504,0,0,0.0033171260904,0.0147273298676,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
700,51.5194978779146,5.86063219467525,0,0,95.7433101504,95.7433101504,0,0,0.0034530512916,0.0148648626804,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
800,51.519497878263,5.86063219393328,0,0,95.7433101504,95.7433101504,0,0,0.003610400378,0.0150758863092,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
900,51.5194978603714,5.86063217983552,0,0,95.7433101504,95.7433101504,0,0,0.0049764109204,0.0223459980904,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
1000,51.5194978607546,5.8606321783226,0,0,95.7433101504,95.7433101504,0,0,0.0051759844176,0.0227168314356,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
1100,51.5194978611812,5.86063217707703,0,0,95.7433101504,95.7433101504,0,0,0.005333333504,0.0230396004748,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
1200,51.5194978753701,5.86063217078808,0,0,95.7433101504,95.7433101504,0,0,0.0065117128068,0.0284097121952,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.5,-1,0.5,0,0,364,364,364,1684,-100,-100,-100,100,240,0,95.7433101504,0,6,P-GPS
1300,51.5194978756682,5.86063217266883,0,0,95.7433101504,95.7433101504,0,0,0.0061635828744,0.0288503290072,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.4,-1,0.5,0,0,1084,1244,1024,1024,9,33,0,0,240,0,95.7433101504,0,6,P-GPS
1400,51.5194978763429,5.86063217634479,0,0,95.7433101504,95.7433101504,0,0,0.0055385172376,0.0297204077752,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,239.6,0,95.7433101504,0,6,P-GPS
1500,51.5194978767644,5.86063217946427,0,0,95.7433101504,95.7433101504,0,0,0.0050322508172,0.0304451125228,17,5,95.7433101504,0,0,0.0075286419732,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,237.8,0,95.7433101504,0,6,P-GPS
1600,51.5194977783145,5.86063219702791,0,0,95.7433101504,95.7433101504,0,0,0.032938649348,0.066585303968,17,5,95.7433101504,0,0,0.032938649348,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,237,0,95.7433101504,0,6,P-GPS
1700,51.5194977773428,5.86063219766647,0,0,95.7433101504,95.7433101504,0,0,0.033293308152,0.066968177996,17,5,95.7433101504,0,0,0.033293308152,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236.6,0,95.7433101504,0,6,P-GPS
1800,51.5194977761726,5.86063219918133,0,0,95.7433101504,95.7433101504,0,0,0.033722770108,0.06751640636,17,5,95.7433101504,0,0,0.033722770108,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236.4,0,95.7433101504,0,6,P-GPS
1900,51.5194977653452,5.86063218234405,0,0,95.7433101504,95.7433101504,0,0,0.037823820108,0.07301345378,17,5,95.7433101504,0,0,0.037823820108,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236.3,0,95.7433101504,0,6,P-GPS
2000,51.5194977666257,5.86063217782819,0,0,95.7433101504,95.7433101504,0,0,0.03746555238,0.074140094236,17,5,95.7433101504,0,0,0.037823820108,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236.2,0,95.7433101504,0,10,Assisted_Takeoff
2100,51.5194977672381,5.86063217264037,0,0,95.7433101504,95.7433101504,0,0,0.037402232168,0.075338913172,17,5,95.7433101504,0,0,0.037823820108,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236.1,0,95.7433101504,0,10,Assisted_Takeoff
2200,51.5194977743264,5.86063227822217,0,0,95.7433101504,95.7433101504,0,0,0.038990486812,0.099447837828,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236,0,95.7433101504,0,10,Assisted_Takeoff
2300,51.5194977736766,5.86063227571801,0,0,95.7433101504,95.7433101504,0,0,0.038936681036,0.10006397958,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236,0,95.7433101504,0,10,Assisted_Takeoff
2400,51.519497774431,5.86063217120353,0,0,95.7433101504,95.7433101504,0,0,0.034863518176,0.123792982964,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,236,0,95.7433101504,0,10,Assisted_Takeoff
2500,51.5194977780604,5.86063217166353,0,0,95.7433101504,95.7433101504,0,0,0.033541339656,0.12512139508,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.9,0,95.7433101504,0,10,Assisted_Takeoff
2600,51.5194977782784,5.86063216762914,0,0,95.7433101504,95.7433101504,0,0,0.033634515512,0.126040686448,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.9,0,95.7433101504,0,10,Assisted_Takeoff
2700,51.519497777409,5.86063216459161,0,0,95.7433101504,95.7433101504,0,0,0.034088911852,0.126799872824,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.9,0,95.7433101504,0,10,Assisted_Takeoff
2800,51.5194977663198,5.8606321732715,0,0,95.7433101504,95.7433101504,0,0,0.037712271548,0.131299872968,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.9,0,95.7433101504,0,10,Assisted_Takeoff
3000,51.5194977647384,5.86063216839783,0,0,95.7433101504,95.7433101504,0,0,0.038456694144,0.132547904504,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3100,51.5194977682727,5.86063217823184,0,0,95.7433101504,95.7433101504,0,0,0.036858268896,0.135125988576,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3200,51.5194977657266,5.86063217700432,0,0,95.7433101504,95.7433101504,0,0,0.037813977588,0.13609580488,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3300,51.5194977630436,5.86063217674529,0,0,95.7433101504,95.7433101504,0,0,0.03879265216,0.137076447956,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3400,51.5194977646549,5.86063218697035,0,0,95.7433101504,95.7433101504,0,0,0.037995079956,0.139471133072,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3500,51.5194977624043,5.86063218540208,0,0,95.7433101504,95.7433101504,0,0,0.038837927752,0.140366146224,17,5,95.7433101504,0,0,0.038990486812,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3600,51.5194977602605,5.86063228382174,0,0,95.7433101504,95.7433101504,0,0,0.044135172016,0.162723758488,17,5,95.7433101504,0,0,0.044135172016,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3700,51.5194977659441,5.86063228604681,0,0,95.7433101504,95.7433101504,0,0,0.042524935744,0.164857944908,17,5,95.7433101504,0,0,0.044135172016,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3800,51.5194977641823,5.86063218574763,0,0,95.7433101504,95.7433101504,0,0,0.038185368676,0.18763780128,17,5,95.7433101504,0,0,0.044135172016,0,0,0,235.3,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
3900,51.5194977619791,5.86063218487557,0,0,95.7433101504,95.7433101504,0,0,0.039001313584,0.188465557212,17,5,95.7433101504,0,0,0.044135172016,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4000,51.5194977553102,5.8606322751444,0,0,95.7433101504,95.7433101504,0,0,0.044949476504,0.209103025064,17,5,95.7433101504,0,0,0.044949476504,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4100,51.5194977529453,5.86063227425161,0,0,95.7433101504,95.7433101504,0,0,0.045666340044,0.209989179948,17,5,95.7433101504,0,0,0.045666340044,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4200,51.5194977514805,5.86063217219057,0,0,95.7433101504,95.7433101504,0,0,0.043108269096,0.23316601796,17,5,95.7433101504,0,0,0.045666340044,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4300,51.5194977726829,5.8606321648651,0,0,95.7433101504,95.7433101504,0,0,0.035760827916,0.241078419788,17,5,95.7433101504,0,0,0.045666340044,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4400,51.519497769632,5.86063216425284,0,0,95.7433101504,95.7433101504,0,0,0.036878938188,0.242200138984,17,5,95.7433101504,0,0,0.045666340044,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4500,51.5194977675538,5.86063216382496,0,0,95.7433101504,95.7433101504,0,0,0.03764107732,0.242964574704,17,5,95.7433101504,0,0,0.045666340044,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4600,51.5194977655484,5.86063216341857,0,0,95.7433101504,95.7433101504,0,0,0.038376313564,0.243702107536,17,5,95.7433101504,0,0,0.045666340044,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4700,51.5194977504419,5.86063218115915,0,0,95.7433101504,95.7433101504,0,0,0.043264108996,0.250528551324,17,5,95.7433101504,0,0,0.045666340044,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4800,51.5194976493479,5.86063228091291,0,0,95.7433101504,95.7433101504,0,0,0.082212272972,0.293810376856,17,5,95.7433101504,0,0,0.082212272972,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
4900,51.5194976488911,5.86063228172015,0,0,95.7433101504,95.7433101504,0,0,0.082416997388,0.294058080276,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5000,51.5194976643783,5.8606322903322,0,0,95.7433101504,95.7433101504,0,0,0.07744258778,0.300037083092,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5100,51.5194976632157,5.8606322920897,0,0,95.7433101504,95.7433101504,0,0,0.077959976248,0.300619432192,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5200,51.5194976615866,5.86063229253158,0,0,95.7433101504,95.7433101504,0,0,0.078559057632,0.301222450584,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5300,51.5194976727596,5.86063229867652,0,0,95.7433101504,95.7433101504,0,0,0.07506397878,0.305530849672,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5400,51.5194976713429,5.86063229882193,0,0,95.7433101504,95.7433101504,0,0,0.075566275384,0.306048894308,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5500,51.519497670129,5.86063229865524,0,0,95.7433101504,95.7433101504,0,0,0.075976708468,0.306493448128,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5600,51.5194976759572,5.86063229872366,0,0,95.7433101504,95.7433101504,0,0,0.073957679532,0.308619760532,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5700,51.5194976750061,5.86063229967295,0,0,95.7433101504,95.7433101504,0,0,0.074354661172,0.309028225112,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5800,51.5194976746174,5.86063230067307,0,0,95.7433101504,95.7433101504,0,0,0.07456036984,0.309295941656,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
5900,51.5194976744415,5.86063229845043,0,0,95.7433101504,95.7433101504,0,0,0.074464241228,0.30980479994,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
6000,51.5194976728104,5.86063229870135,0,0,95.7433101504,95.7433101504,0,0,0.075048230748,0.310402568988,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
6200,51.5194976650145,5.86063229968835,0,0,95.7433101504,95.7433101504,0,0,0.077826774144,0.313255587452,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
6300,51.5194976615796,5.86063230356242,0,0,95.7433101504,95.7433101504,0,0,0.079287076028,0.31478675548,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
6400,51.5194977585804,5.86063230558524,0,0,95.7433101504,95.7433101504,0,0,0.047065946388,0.3501804574,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
6500,51.5194977611093,5.86063229959222,0,0,95.7433101504,95.7433101504,0,0,0.045573820356,0.35182415824,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
6600,51.5194976586617,5.86063230026969,0,0,95.7433101504,95.7433101504,0,0,0.08008038314,0.38920276836,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
6700,51.5194976570679,5.86063229968446,0,0,95.7433101504,95.7433101504,0,0,0.080598427776,0.38979988124,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
6800,51.5194977542039,5.86063229245313,0,0,95.7433101504,95.7433101504,0,0,0.046992455572,0.42527560416,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
6900,51.5194977519512,5.86063229241595,0,0,95.7433101504,95.7433101504,0,0,0.0477198178,0.426099095,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.4,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7000,51.5194977496306,5.86063239283421,0,0,95.7433101504,95.7433101504,0,0,0.062081038732,0.44891077552,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7100,51.5194977544878,5.86063239021639,0,0,95.7433101504,95.7433101504,0,0,0.060422902196,0.45078085432,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7200,51.5194977524123,5.8606323911685,0,0,95.7433101504,95.7433101504,0,0,0.061102692244,0.45156825592,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.8,0,95.7433101504,0,10,Assisted_Takeoff
7300,51.5194977518605,5.86063239052927,0,0,95.7433101504,95.7433101504,0,0,0.0611384534,0.45181759976,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7400,51.5194977597741,5.86063239028655,0,0,95.7433101504,95.7433101504,0,0,0.05912237722,0.45470473896,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7500,51.5194977573206,5.86063239149492,0,0,95.7433101504,95.7433101504,0,0,0.059928807692,0.45563977836,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7600,51.5194977553437,5.86063239190486,0,0,95.7433101504,95.7433101504,0,0,0.060487534744,0.45636812484,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7700,51.5194977535916,5.86063239257622,0,0,95.7433101504,95.7433101504,0,0,0.06103674736,0.45702429284,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7800,51.5194977654319,5.86063227966518,0,0,95.7433101504,95.7433101504,0,0,0.042025591896,0.483021669,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
7900,51.5194977635239,5.86063227956386,0,0,95.7433101504,95.7433101504,0,0,0.042640093228,0.48371720708,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8000,51.5194976614387,5.86063227844866,0,0,95.7433101504,95.7433101504,0,0,0.077792325324,0.5209645836,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8100,51.5194976571369,5.86063227318436,0,0,95.7433101504,95.7433101504,0,0,0.079049215128,0.52293636844,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8300,51.5194976550661,5.8606322713057,0,0,95.7433101504,95.7433101504,0,0,0.079695868692,0.52380579104,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8400,51.5194976686696,5.86063218250516,0,0,95.7433101504,95.7433101504,0,0,0.07302001546,0.54456694656,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8600,51.5194976648819,5.86063217711815,0,0,95.7433101504,95.7433101504,0,0,0.074465881648,0.54641077864,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8700,51.5194976686672,5.86063216543971,0,0,95.7433101504,95.7433101504,0,0,0.073301839616,0.54939962388,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8800,51.5194976645693,5.86063216318144,0,0,95.7433101504,95.7433101504,0,0,0.074841209744,0.55098098876,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
8900,51.5194976600404,5.86063216158569,0,0,95.7433101504,95.7433101504,0,0,0.07652231216,0.5526739022,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.8,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9000,51.5194976583176,5.86063217719831,0,0,95.7433101504,95.7433101504,0,0,0.07685531742,0.55627298368,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9100,51.5194976536207,5.86063217695827,0,0,95.7433101504,95.7433101504,0,0,0.078569228236,0.557988863,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.6,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9200,51.5194976513256,5.8606321737686,0,0,95.7433101504,95.7433101504,0,0,0.079450789944,0.55909450608,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9300,51.519497665739,5.86063217991681,0,0,95.7433101504,95.7433101504,0,0,0.074117128356,0.5645341388,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9400,51.5194976640712,5.86063217529812,0,0,95.7433101504,95.7433101504,0,0,0.074787732052,0.5657480496,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9500,51.5194976621758,5.86063217162213,0,0,95.7433101504,95.7433101504,0,0,0.075537403992,0.5668307268,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.7,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9600,51.5194976602318,5.86063217783685,0,0,95.7433101504,95.7433101504,0,0,0.076149608736,0.56841209168,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.5,-1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
9700,51.5194976577129,5.86063217603831,0,0,95.7433101504,95.7433101504,0,0,0.077091865984,0.56941602872,17,5,95.7433101504,0,0,0.082416997388,0,0,0,235.4,-1,0.5,0,0,1024,1024,1024,1024,0,0,0,0,235.7,0,95.7433101504,0,10,Assisted_Takeoff
